timestamp,session_id,src_ip,src_port,dst_ip,host,url,user_agent,response_size,status_code,status_message,unknown10
1554226522,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226529,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226520,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226531,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226537,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226514,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226537,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226540,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226544,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226554,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226525,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226547,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226517,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226531,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226519,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226542,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226552,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226519,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226528,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226534,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226551,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226553,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226544,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226514,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226532,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226518,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226513,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226539,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226549,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226533,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226547,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226553,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226553,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226523,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226516,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226523,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226521,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226526,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226523,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226524,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226551,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226554,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226514,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226530,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226520,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226550,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226516,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226530,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226532,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226529,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226528,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226521,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226542,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226552,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226554,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226538,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226546,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226518,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226529,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226544,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226535,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226525,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226516,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226521,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226511,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226529,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226518,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226550,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226513,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226556,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226516,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226520,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226529,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226532,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226535,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226558,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226523,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226534,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226532,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226519,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
1554226533,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc
